id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison,id_date
ORD-000846,C04071,P068,2026-02-25,3,1720.17,retourné,Oujda,Transfer,L003,,20260225
ORD-000850,C01976,P080,2025-08-10,4,9454.03,livré,Marrakech,Transfer,L011,2025-08-11,20250810
ORD-000853,C04692,P042,2026-01-19,2,1281.09,en_cours,Tanger,Cash,L008,,20260119
ORD-000854,C02207,P077,2026-04-15,2,10408.17,annulé,Oujda,Card,L002,,20260415
ORD-000858,C02726,P097,2025-06-06,5,12372.1,annulé,Casablanca,Cash,L018,,20250606
ORD-000859,C04153,P081,2026-05-08,1,6927.1,livré,Tanger,Transfer,L019,2026-05-10,20260508
ORD-000861,C00658,P092,2025-09-23,3,3758.97,livré,Oujda,Cash,L012,2025-09-27,20250923
ORD-000865,C02293,P028,2026-04-07,5,8152.84,annulé,Casablanca,Card,L005,,20260407
ORD-000866,C03694,P024,2025-07-22,4,862.62,livré,Tanger,Transfer,L000,2025-07-27,20250722
ORD-000870,C03602,P084,2025-12-26,1,2837.9,retourné,Agadir,Card,L005,,20251226
ORD-000883,C03888,P002,2026-05-03,3,2990.58,annulé,Marrakech,Card,L011,,20260503
ORD-000889,C00421,P086,2025-12-03,3,7894.01,livré,Fès,Transfer,L005,2025-12-06,20251203
ORD-000897,C04859,P006,2026-03-21,1,5559.01,livré,Agadir,Card,L008,2026-03-22,20260321
ORD-000900,C04774,P022,2025-10-21,2,42.31,KO,Oujda,Transfer,L002,,20251021
ORD-000901,C02028,P095,2026-04-28,3,10216.02,livré,Meknès,Card,L000,2026-05-02,20260428
ORD-000908,C03757,P020,2026-02-24,2,6734.72,livré,Rabat,Transfer,L006,2026-02-25,20260224
ORD-000910,C00436,P008,2025-05-15,5,13697.91,annulé,Tanger,Card,L004,,20250515
ORD-000915,C01902,P034,2026-04-21,1,13868.06,en_cours,Rabat,Cash,L019,,20260421
ORD-000916,C03705,P073,2026-03-14,2,3991.83,retourné,Marrakech,Card,L020,,20260314
ORD-000917,C04510,P009,2025-06-08,3,8424.91,en_cours,Marrakech,Cash,L008,,20250608
ORD-000924,C01101,P096,2025-12-20,4,4433.71,en_cours,Oujda,Transfer,L006,,20251220
ORD-000929,C04317,P012,2026-04-04,3,10834.16,annulé,Casablanca,Transfer,L009,,20260404
ORD-000930,C01100,P095,2025-08-20,2,10216.02,retourné,Meknès,Card,L006,,20250820
ORD-000935,C02659,P095,2025-11-22,3,10216.02,DONE,Agadir,Transfer,L000,,20251122
ORD-000940,C04394,P035,2025-12-11,1,3344.28,annulé,Marrakech,Transfer,L000,,20251211
ORD-000944,C04097,P041,2025-06-28,2,8703.97,annulé,Rabat,Transfer,L003,,20250628
ORD-000946,C03023,P040,2025-12-05,1,1918.04,retourné,Fès,Transfer,L017,,20251205
ORD-000951,C02547,P071,2026-02-04,1,2615.47,en_cours,Oujda,Transfer,L016,,20260204
ORD-000953,C03857,P030,2026-01-26,1,12693.09,DONE,Rabat,Cash,L006,,20260126
ORD-000954,C01587,P015,2025-09-30,4,7919.83,livré,Casablanca,Card,L012,2025-10-04,20250930
ORD-000956,C02990,P011,2025-09-10,2,14137.04,livré,Fès,Cash,L001,2025-09-11,20250910
ORD-000959,C03397,P060,2026-04-17,1,14019.98,livré,Casablanca,Cash,L008,2026-04-19,20260417
ORD-000963,C00405,P077,2025-07-14,1,10408.17,OK,Agadir,Cash,L001,,20250714
ORD-000964,C00490,P068,2026-04-02,3,1720.17,en_cours,Casablanca,Cash,L012,,20260402
ORD-000965,C01269,P008,2025-05-11,5,13697.91,en_cours,Fès,Transfer,L020,,20250511
ORD-000972,C00182,P072,2025-10-22,2,10547.78,annulé,Agadir,Cash,L002,,20251022
ORD-000974,C00936,P026,2025-08-29,5,3991.56,livré,Tanger,Transfer,L000,2025-09-02,20250829
ORD-000975,C03312,P093,2025-12-10,5,4435.51,en_cours,Casablanca,Transfer,L005,,20251210
ORD-000980,C03466,P003,2026-01-26,2,2340.64,retourné,Tanger,Transfer,L009,,20260126
ORD-000982,C04166,P032,2026-05-07,4,5544.55,en_cours,Rabat,Card,L000,,20260507
ORD-000983,C01906,P096,2026-03-17,5,4433.71,retourné,Rabat,Transfer,L007,,20260317
ORD-000984,C02112,P082,2026-04-19,3,8273.46,annulé,Rabat,Transfer,L006,,20260419
ORD-000990,C01808,P090,2025-08-09,3,11889.87,livré,Marrakech,Transfer,L005,2025-08-10,20250809
ORD-000995,C00992,P088,2026-03-29,1,4317.81,en_cours,Oujda,Card,L016,,20260329
ORD-000996,C03548,P095,2026-03-10,1,10216.02,retourné,Meknès,Card,L011,,20260310
ORD-001000,C00638,P100,2025-11-25,4,957.62,livré,Fès,Transfer,L016,2025-11-30,20251125
ORD-001001,C02753,P039,2025-06-20,4,9966.92,annulé,Fès,Cash,L003,,20250620
ORD-001004,C00356,P036,2025-09-08,4,4186.26,annulé,Marrakech,Cash,L018,,20250908
ORD-001006,C03593,P033,2026-03-23,4,5311.64,retourné,Agadir,Card,L004,,20260323
ORD-001008,C03860,P005,2025-09-25,1,696.91,en_cours,Agadir,Transfer,L000,,20250925
ORD-001018,C01516,P014,2025-05-15,4,8514.68,en_cours,Oujda,Cash,L010,,20250515
ORD-001026,C01332,P018,2025-10-20,2,13236.92,livré,Fès,Card,L007,2025-10-24,20251020
ORD-001027,C02684,P050,2026-03-02,5,4486.2,en_cours,Rabat,Transfer,L003,,20260302
ORD-001032,C04023,P090,2025-07-18,2,11889.87,livré,Agadir,Card,L017,2025-07-23,20250718
ORD-001033,C04907,P011,2025-05-29,5,14137.04,livré,Meknès,Transfer,L014,2025-06-02,20250529
ORD-001035,C03246,P016,2025-11-23,1,1823.85,KO,Tanger,Card,L016,,20251123
ORD-001039,C03218,P065,2026-01-01,1,8042.6,annulé,Agadir,Cash,L004,,20260101
ORD-001044,C01063,P019,2026-03-25,5,12958.91,retourné,Casablanca,Transfer,L007,,20260325
ORD-001046,C04468,P018,2025-12-29,4,13236.92,annulé,Casablanca,Transfer,L000,,20251229
ORD-001048,C01312,P013,2025-05-22,2,5614.97,annulé,Fès,Card,L012,,20250522
ORD-001056,C02997,P057,2025-07-12,4,10362.31,annulé,Agadir,Transfer,L002,,20250712
ORD-001058,C01461,P030,2026-02-15,1,12693.09,annulé,Rabat,Card,L009,,20260215
ORD-001063,C03628,P052,2026-01-14,4,6434.91,en_cours,Oujda,Card,L011,,20260114
ORD-001064,C00217,P096,2026-04-04,5,4433.71,retourné,Agadir,Transfer,L010,,20260404
ORD-001068,C02784,P055,2025-06-05,3,1724.7,annulé,Casablanca,Card,L019,,20250605
ORD-001073,C03190,P007,2026-02-08,4,9603.6,livré,Oujda,Transfer,L000,2026-02-12,20260208
ORD-001077,C03777,P065,2025-10-17,1,8042.6,retourné,Marrakech,Transfer,L011,,20251017
ORD-001079,C01396,P052,2025-07-24,2,6434.91,annulé,Oujda,Card,L012,,20250724
ORD-001082,C01894,P086,2025-08-27,4,7894.01,retourné,Agadir,Transfer,L003,,20250827
ORD-001084,C02460,P087,2026-04-18,3,12786.6,annulé,Rabat,Card,L009,,20260418
ORD-001088,C00135,P057,2025-08-17,2,10362.31,livré,Casablanca,Transfer,L000,2025-08-19,20250817
ORD-001089,C03175,P081,2026-04-13,1,6927.1,livré,Meknès,Transfer,L014,2026-04-17,20260413
ORD-001091,C03428,P001,2025-05-24,1,2101.67,livré,Meknès,Transfer,L001,2025-05-25,20250524
ORD-001094,C01365,P009,2026-01-15,3,8424.91,retourné,Rabat,Cash,L011,,20260115
ORD-001100,C01874,P016,2025-08-17,5,1823.85,livré,Casablanca,Transfer,L014,2025-08-22,20250817
ORD-001102,C01273,P004,2025-05-14,5,8048.06,en_cours,Fès,Cash,L000,,20250514
ORD-001103,C04797,P075,2025-11-30,2,3441.58,livré,Fès,Transfer,L019,2025-12-04,20251130
ORD-001106,C02358,P076,2026-01-19,3,8784.09,livré,Agadir,Transfer,L010,2026-01-24,20260119
ORD-001107,C01396,P020,2026-01-08,3,6734.72,livré,Agadir,Card,L016,2026-01-10,20260108
ORD-001108,C04311,P019,2025-10-04,2,12958.91,retourné,Tanger,Cash,L019,,20251004
ORD-001114,C03890,P042,2026-03-22,2,1281.09,en_cours,Meknès,Cash,L017,,20260322
ORD-001117,C00957,P027,2025-08-21,2,1508.72,annulé,Oujda,Transfer,L020,,20250821
ORD-001120,C04675,P028,2026-03-07,4,8152.84,annulé,Fès,Cash,L005,,20260307
ORD-001122,C01910,P048,2026-05-05,4,13396.47,en_cours,Marrakech,Card,L000,,20260505
ORD-001130,C02803,P004,2025-11-07,1,8048.06,annulé,Marrakech,Transfer,L011,,20251107
ORD-001137,C04264,P052,2025-07-30,2,6434.91,en_cours,Agadir,Transfer,L000,,20250730
ORD-001138,C04786,P032,2026-01-02,4,5544.55,livré,Tanger,Cash,L006,2026-01-06,20260102
ORD-001140,C02192,P070,2025-11-03,5,6438.16,annulé,Casablanca,Cash,L005,,20251103
ORD-001141,C02344,P063,2025-10-16,4,268.48,livré,Casablanca,Card,L001,2025-10-18,20251016
ORD-001144,C04009,P016,2025-09-09,2,1823.85,en_cours,Casablanca,Card,L013,,20250909
ORD-001146,C02850,P055,2026-03-18,5,1724.7,annulé,Agadir,Transfer,L001,,20260318
ORD-001149,C02659,P040,2025-09-12,1,1918.04,livré,Oujda,Cash,L019,2025-09-15,20250912
ORD-001150,C04213,P067,2026-02-04,5,13028.23,livré,Oujda,Transfer,L013,2026-02-05,20260204
ORD-001151,C02322,P039,2025-12-30,2,9966.92,annulé,Casablanca,Card,L009,,20251230
ORD-001154,C02624,P003,2025-12-14,1,2340.64,DONE,Meknès,Card,L013,,20251214
ORD-001155,C00253,P066,2026-03-07,2,4450.73,annulé,Rabat,Transfer,L017,,20260307
ORD-001156,C04924,P023,2025-11-30,2,4457.65,retourné,Marrakech,Cash,L012,,20251130
ORD-001158,C04871,P006,2026-01-19,5,5559.01,retourné,Marrakech,Cash,L019,,20260119
ORD-001165,C03339,P061,2026-03-17,3,12765.78,annulé,Tanger,Card,L014,,20260317
ORD-001170,C01748,P083,2026-01-21,4,4485.35,livré,Tanger,Cash,L009,2026-01-24,20260121
ORD-001172,C03800,P037,2025-06-06,5,14556.31,livré,Oujda,Card,L016,2025-06-08,20250606
ORD-001174,C03229,P092,2025-10-18,1,3758.97,retourné,Marrakech,Cash,L008,,20251018
ORD-001175,C03527,P051,2025-06-25,4,11974.15,en_cours,Agadir,Card,L001,,20250625
ORD-001176,C00157,P035,2025-10-27,1,3344.28,en_cours,Meknès,Transfer,L013,,20251027
ORD-001178,C01084,P023,2025-07-14,1,4457.65,en_cours,Oujda,Card,L008,,20250714
ORD-001179,C01791,P032,2025-07-09,4,5544.55,annulé,Oujda,Card,L004,,20250709
ORD-001180,C03826,P083,2026-04-10,5,4485.35,livré,Casablanca,Transfer,L018,2026-04-11,20260410
ORD-001181,C03371,P050,2025-06-10,5,4486.2,livré,Agadir,Transfer,L013,2025-06-12,20250610
ORD-001185,C00092,P065,2025-08-22,4,8042.6,livré,Agadir,Transfer,L004,2025-08-24,20250822
ORD-001191,C04849,P002,2026-02-11,5,2990.58,en_cours,Tanger,Cash,L001,,20260211
ORD-001195,C02592,P099,2025-12-07,2,10088.39,en_cours,Rabat,Card,L005,,20251207
ORD-001207,C03318,P008,2025-12-03,5,13697.91,annulé,Tanger,Cash,L004,,20251203
ORD-001208,C00803,P006,2026-04-07,1,5559.01,retourné,Tanger,Card,L000,,20260407
ORD-001210,C04095,P037,2026-04-03,5,14556.31,livré,Fès,Transfer,L006,2026-04-08,20260403
ORD-001211,C00921,P047,2026-03-30,4,12599.54,livré,Meknès,Transfer,L019,2026-04-04,20260330
ORD-001212,C04664,P014,2025-11-16,3,8514.68,retourné,Fès,Cash,L004,,20251116
ORD-001214,C00694,P060,2025-06-02,5,14019.98,en_cours,Fès,Card,L001,,20250602
ORD-001215,C02196,P100,2025-06-22,2,957.62,KO,Marrakech,Card,L014,,20250622
ORD-001218,C04193,P008,2025-12-05,4,13697.91,en_cours,Agadir,Cash,L000,,20251205
ORD-001219,C00927,P042,2026-01-18,3,1281.09,annulé,Agadir,Transfer,L000,,20260118
ORD-001220,C04148,P043,2025-06-07,3,376.14,livré,Marrakech,Transfer,L014,2025-06-11,20250607
ORD-001221,C02017,P014,2025-12-10,2,8514.68,annulé,Oujda,Cash,L000,,20251210
ORD-001227,C02758,P055,2026-04-10,3,1724.7,livré,Fès,Card,L006,2026-04-11,20260410
ORD-001228,C04980,P004,2026-03-20,1,8048.06,retourné,Rabat,Cash,L003,,20260320
ORD-001231,C04169,P053,2025-08-31,3,4181.07,livré,Marrakech,Cash,L004,2025-09-04,20250831
ORD-001237,C01879,P049,2025-08-23,5,6994.21,en_cours,Rabat,Card,L001,,20250823
ORD-001238,C03049,P051,2025-05-25,1,11974.15,livré,Meknès,Card,L011,2025-05-29,20250525
ORD-001243,C03883,P051,2025-06-03,3,11974.15,en_cours,Rabat,Card,L000,,20250603
ORD-001249,C00984,P036,2026-02-10,5,4186.26,livré,Meknès,Cash,L013,2026-02-15,20260210
ORD-001254,C04207,P031,2025-06-04,3,6633.11,retourné,Oujda,Transfer,L013,,20250604
ORD-001256,C04844,P099,2025-06-25,3,10088.39,retourné,Fès,Card,L017,,20250625
ORD-001258,C00218,P038,2025-09-03,5,1743.53,livré,Rabat,Transfer,L018,2025-09-06,20250903
ORD-001259,C04722,P057,2025-06-01,1,10362.31,livré,Marrakech,Card,L003,2025-06-02,20250601
ORD-001260,C02666,P075,2025-12-12,5,3441.58,en_cours,Meknès,Transfer,L019,,20251212
ORD-001261,C04635,P026,2025-08-23,4,3991.56,annulé,Agadir,Card,L005,,20250823
ORD-001262,C02284,P081,2026-04-12,1,6927.1,OK,Casablanca,Transfer,L010,,20260412
ORD-001264,C00739,P056,2025-08-25,5,12291.32,retourné,Tanger,Transfer,L008,,20250825
ORD-001268,C03965,P087,2025-07-11,5,12786.6,en_cours,Tanger,Transfer,L017,,20250711
ORD-001269,C04732,P023,2025-10-26,5,4457.65,retourné,Tanger,Transfer,L012,,20251026
ORD-001271,C02213,P016,2025-09-10,4,1823.85,retourné,Rabat,Transfer,L014,,20250910
ORD-001276,C00441,P074,2025-10-25,5,10333.28,livré,Meknès,Cash,L008,2025-10-30,20251025
ORD-001277,C01054,P065,2025-09-06,5,8042.6,livré,Meknès,Card,L005,2025-09-08,20250906
ORD-001283,C01654,P026,2025-11-18,4,3991.56,KO,Rabat,Cash,L001,,20251118
ORD-001284,C04028,P058,2026-03-30,5,1043.66,annulé,Meknès,Card,L016,,20260330
ORD-001286,C03289,P080,2025-10-10,4,9454.03,retourné,Tanger,Transfer,L004,,20251010
ORD-001295,C02814,P041,2026-02-10,4,8703.97,livré,Tanger,Card,L007,2026-02-12,20260210
ORD-001296,C04746,P065,2025-06-24,2,8042.6,livré,Marrakech,Cash,L018,2025-06-26,20250624
ORD-001299,C01252,P031,2025-08-16,3,6633.11,annulé,Oujda,Cash,L019,,20250816
ORD-001302,C00040,P044,2025-06-27,5,6000.8,livré,Fès,Card,L016,2025-06-28,20250627
ORD-001306,C01599,P038,2025-10-14,5,1743.53,en_cours,Agadir,Transfer,L009,,20251014
ORD-001307,C04955,P076,2025-11-30,4,8784.09,en_cours,Agadir,Cash,L000,,20251130
ORD-001308,C00250,P078,2025-06-12,2,7723.8,retourné,Marrakech,Cash,L018,,20250612
ORD-001311,C04897,P069,2025-08-02,3,1286.86,retourné,Fès,Card,L017,,20250802
ORD-001314,C00624,P002,2025-10-13,5,2990.58,en_cours,Tanger,Transfer,L006,,20251013
ORD-001315,C00735,P044,2026-03-24,5,6000.8,livré,Fès,Card,L009,2026-03-28,20260324
ORD-001316,C01875,P069,2025-07-20,2,1286.86,livré,Fès,Card,L020,2025-07-25,20250720
ORD-001320,C00451,P026,2025-05-30,1,3991.56,annulé,Casablanca,Transfer,L007,,20250530
ORD-001321,C00819,P018,2026-03-27,5,13236.92,en_cours,Casablanca,Card,L000,,20260327
ORD-001323,C03395,P064,2026-04-27,4,4968.56,livré,Casablanca,Cash,L005,2026-05-01,20260427
ORD-001324,C03944,P032,2026-02-20,3,5544.55,retourné,Casablanca,Transfer,L002,,20260220
ORD-001328,C03478,P078,2025-06-27,5,7723.8,retourné,Oujda,Cash,L020,,20250627
ORD-001331,C00827,P010,2025-11-03,4,716.27,livré,Meknès,Cash,L017,2025-11-08,20251103
ORD-001338,C03861,P082,2026-01-10,4,8273.46,livré,Marrakech,Transfer,L003,2026-01-13,20260110
ORD-001341,C01613,P049,2025-11-19,2,6994.21,retourné,Agadir,Transfer,L005,,20251119
ORD-001343,C03065,P012,2025-11-11,5,10834.16,en_cours,Meknès,Cash,L003,,20251111
ORD-001345,C00067,P085,2025-06-23,5,12173.02,livré,Oujda,Cash,L000,2025-06-24,20250623
ORD-001346,C00520,P054,2026-01-28,4,9755.66,en_cours,Marrakech,Card,L011,,20260128
ORD-001348,C02006,P005,2026-03-24,5,696.91,retourné,Oujda,Card,L007,,20260324
ORD-001351,C04625,P042,2026-04-07,5,1281.09,livré,Fès,Cash,L016,2026-04-11,20260407
ORD-001356,C00753,P073,2025-08-23,5,3991.83,en_cours,Agadir,Cash,L013,,20250823
ORD-001357,C03165,P004,2025-06-22,3,8048.06,DONE,Agadir,Cash,L001,,20250622
ORD-001361,C04093,P082,2025-07-16,4,8273.46,annulé,Marrakech,Transfer,L003,,20250716
ORD-001364,C03731,P031,2026-02-03,1,6633.11,retourné,Meknès,Transfer,L014,,20260203
ORD-001366,C00087,P093,2025-11-03,2,4435.51,annulé,Casablanca,Transfer,L015,,20251103
ORD-001370,C03222,P024,2026-02-14,5,862.62,retourné,Marrakech,Cash,L009,,20260214
ORD-001373,C03018,P077,2025-08-02,5,10408.17,annulé,Tanger,Cash,L000,,20250802
ORD-001374,C01801,P043,2025-07-04,4,376.14,annulé,Fès,Card,L009,,20250704
ORD-001380,C04219,P011,2026-04-03,3,14137.04,livré,Tanger,Cash,L014,2026-04-06,20260403
ORD-001385,C03394,P030,2025-08-31,5,12693.09,annulé,Fès,Card,L013,,20250831
ORD-001386,C04168,P044,2025-09-19,1,6000.8,en_cours,Meknès,Transfer,L012,,20250919
ORD-001390,C04122,P037,2025-07-01,4,14556.31,retourné,Fès,Card,L018,,20250701
ORD-001396,C02059,P006,2026-02-07,5,5559.01,livré,Tanger,Card,L017,2026-02-12,20260207
ORD-001398,C01737,P036,2025-12-01,3,4186.26,retourné,Oujda,Cash,L019,,20251201
ORD-001405,C02720,P068,2025-07-12,1,1720.17,livré,Marrakech,Transfer,L013,2025-07-16,20250712
ORD-001406,C00792,P087,2026-01-06,4,12786.6,en_cours,Agadir,Card,L005,,20260106
ORD-001411,C03762,P086,2026-03-04,1,7894.01,en_cours,Tanger,Card,L001,,20260304
ORD-001419,C03751,P086,2025-08-21,4,7894.01,retourné,Marrakech,Cash,L013,,20250821
ORD-001429,C02530,P074,2025-07-25,1,10333.28,livré,Fès,Cash,L000,2025-07-26,20250725
ORD-001437,C04676,P016,2025-06-02,3,1823.85,en_cours,Marrakech,Card,L018,,20250602
ORD-001438,C01386,P004,2026-04-20,3,8048.06,en_cours,Meknès,Card,L020,,20260420
ORD-001439,C03210,P038,2026-03-01,2,1743.53,annulé,Oujda,Cash,L006,,20260301
ORD-001442,C03244,P033,2025-08-04,5,5311.64,en_cours,Marrakech,Card,L002,,20250804
ORD-001450,C01791,P022,2025-11-25,5,42.31,livré,Rabat,Card,L020,2025-11-30,20251125
ORD-001452,C02314,P047,2026-04-04,5,12599.54,livré,Fès,Transfer,L017,2026-04-07,20260404
ORD-001459,C02604,P038,2025-08-23,1,1743.53,livré,Fès,Cash,L001,2025-08-26,20250823
ORD-001460,C02565,P069,2026-03-20,2,1286.86,KO,Rabat,Cash,L011,,20260320
ORD-001474,C01567,P019,2026-05-06,1,12958.91,en_cours,Oujda,Transfer,L011,,20260506
ORD-001478,C04586,P066,2026-03-02,5,4450.73,livré,Fès,Card,L003,2026-03-05,20260302
ORD-001479,C03963,P018,2025-12-10,2,13236.92,en_cours,Fès,Transfer,L001,,20251210
ORD-001481,C02726,P040,2025-05-25,5,1918.04,livré,Agadir,Card,L016,2025-05-26,20250525
ORD-001489,C00274,P080,2025-06-17,1,9454.03,retourné,Casablanca,Card,L018,,20250617
ORD-001491,C03438,P081,2025-07-30,4,6927.1,retourné,Meknès,Cash,L001,,20250730
ORD-001492,C00799,P047,2026-03-11,4,12599.54,annulé,Casablanca,Card,L004,,20260311
ORD-001493,C03220,P033,2025-06-09,5,5311.64,livré,Meknès,Transfer,L016,2025-06-14,20250609
ORD-001496,C04219,P046,2026-04-20,1,9193.66,retourné,Tanger,Card,L000,,20260420
ORD-001500,C00943,P047,2025-10-31,2,12599.54,retourné,Tanger,Transfer,L002,,20251031
ORD-001502,C03248,P026,2026-04-11,2,3991.56,retourné,Rabat,Cash,L000,,20260411
ORD-001505,C02853,P007,2025-12-11,2,9603.6,annulé,Fès,Transfer,L018,,20251211
ORD-001507,C02837,P014,2026-04-27,4,8514.68,annulé,Agadir,Transfer,L012,,20260427
ORD-001511,C04412,P078,2026-01-23,1,7723.8,en_cours,Oujda,Card,L001,,20260123
ORD-001512,C03130,P016,2025-06-27,5,1823.85,en_cours,Oujda,Cash,L011,,20250627
ORD-001526,C00317,P002,2025-08-26,5,2990.58,livré,Casablanca,Transfer,L004,2025-08-28,20250826
ORD-001528,C03150,P046,2025-05-14,5,9193.66,annulé,Agadir,Card,L017,,20250514
ORD-001531,C04804,P067,2025-12-04,5,13028.23,livré,Fès,Card,L000,2025-12-05,20251204
ORD-001532,C00321,P012,2025-06-25,2,10834.16,livré,Meknès,Card,L012,2025-06-29,20250625
ORD-001542,C04395,P090,2025-11-11,4,11889.87,retourné,Rabat,Transfer,L006,,20251111
ORD-001543,C04319,P096,2025-10-26,2,4433.71,retourné,Oujda,Cash,L017,,20251026
ORD-001549,C02306,P081,2025-08-06,1,6927.1,KO,Marrakech,Transfer,L011,,20250806
ORD-001551,C01690,P086,2026-02-15,2,7894.01,annulé,Casablanca,Cash,L017,,20260215
ORD-001552,C03073,P022,2025-10-21,3,42.31,livré,Meknès,Cash,L005,2025-10-23,20251021
ORD-001553,C04540,P039,2025-09-05,1,9966.92,annulé,Rabat,Cash,L001,,20250905
ORD-001555,C02846,P093,2025-09-17,2,4435.51,annulé,Agadir,Transfer,L015,,20250917
ORD-001558,C01050,P074,2025-10-15,2,10333.28,retourné,Fès,Cash,L016,,20251015
ORD-001564,C04395,P006,2025-06-21,4,5559.01,retourné,Rabat,Transfer,L003,,20250621
ORD-001568,C00925,P013,2026-01-10,5,5614.97,retourné,Tanger,Card,L016,,20260110
ORD-001573,C02677,P050,2026-01-27,3,4486.2,livré,Fès,Cash,L019,2026-01-28,20260127
ORD-001574,C01553,P099,2026-02-04,2,10088.39,annulé,Agadir,Transfer,L004,,20260204
ORD-001576,C02949,P047,2025-10-08,1,12599.54,en_cours,Rabat,Card,L004,,20251008
ORD-001577,C02515,P032,2025-12-09,4,5544.55,annulé,Rabat,Transfer,L007,,20251209
ORD-001579,C02218,P098,2026-01-22,4,14699.33,en_cours,Meknès,Cash,L005,,20260122
ORD-001582,C04581,P012,2025-10-02,5,10834.16,livré,Oujda,Card,L016,2025-10-06,20251002
ORD-001583,C02794,P028,2026-04-01,4,8152.84,retourné,Agadir,Card,L012,,20260401
ORD-001584,C00489,P032,2026-02-23,2,5544.55,retourné,Oujda,Transfer,L014,,20260223
ORD-001589,C04139,P061,2025-05-12,5,12765.78,en_cours,Casablanca,Cash,L014,,20250512
ORD-001591,C00726,P100,2025-08-16,4,957.62,retourné,Tanger,Card,L014,,20250816
ORD-001592,C03424,P014,2025-09-19,1,8514.68,annulé,Casablanca,Cash,L020,,20250919
ORD-001598,C03746,P077,2025-12-09,1,10408.17,en_cours,Marrakech,Transfer,L012,,20251209
ORD-001600,C00305,P099,2025-10-17,4,10088.39,annulé,Agadir,Cash,L003,,20251017
ORD-001601,C04623,P060,2025-12-27,5,14019.98,livré,Tanger,Transfer,L007,2025-12-31,20251227
ORD-001605,C03408,P068,2025-07-10,4,1720.17,en_cours,Oujda,Cash,L009,,20250710
ORD-001607,C03661,P041,2025-05-25,4,8703.97,retourné,Casablanca,Card,L006,,20250525
ORD-001611,C00700,P011,2025-12-04,4,14137.04,en_cours,Agadir,Cash,L014,,20251204
ORD-001613,C04268,P002,2025-05-17,3,2990.58,annulé,Marrakech,Card,L010,,20250517
ORD-001614,C01553,P019,2026-01-17,2,12958.91,annulé,Agadir,Card,L011,,20260117
ORD-001617,C00385,P095,2025-11-14,4,10216.02,livré,Rabat,Transfer,L019,2025-11-18,20251114
ORD-001618,C00079,P095,2025-07-01,1,10216.02,annulé,Agadir,Cash,L000,,20250701
ORD-001619,C00823,P077,2025-06-02,5,10408.17,annulé,Fès,Card,L016,,20250602
ORD-001620,C04374,P070,2026-01-24,5,6438.16,retourné,Agadir,Transfer,L004,,20260124
ORD-001622,C01733,P001,2025-11-04,5,2101.67,annulé,Fès,Cash,L004,,20251104
ORD-001625,C02648,P099,2025-10-07,5,10088.39,en_cours,Casablanca,Card,L000,,20251007
ORD-001626,C01117,P077,2026-04-07,4,10408.17,annulé,Rabat,Cash,L018,,20260407
ORD-001631,C00485,P044,2025-06-07,4,6000.8,annulé,Rabat,Cash,L011,,20250607
ORD-001632,C01729,P076,2026-03-31,5,8784.09,retourné,Meknès,Cash,L016,,20260331
ORD-001635,C01619,P046,2026-03-19,3,9193.66,retourné,Oujda,Transfer,L016,,20260319
ORD-001640,C01369,P075,2026-04-16,1,3441.58,livré,Marrakech,Transfer,L016,2026-04-18,20260416
ORD-001642,C02236,P090,2025-11-24,3,11889.87,livré,Marrakech,Card,L000,2025-11-25,20251124
ORD-001644,C03189,P031,2026-05-04,1,6633.11,retourné,Rabat,Cash,L004,,20260504
ORD-001645,C04760,P072,2025-08-19,3,10547.78,annulé,Oujda,Cash,L003,,20250819
ORD-001648,C02941,P041,2025-07-18,4,8703.97,retourné,Casablanca,Transfer,L009,,20250718
ORD-001651,C02108,P024,2026-04-25,3,862.62,annulé,Agadir,Card,L001,,20260425
ORD-001653,C00591,P052,2025-11-09,3,6434.91,en_cours,Oujda,Card,L001,,20251109
