id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
ORD-000298,C00241,P098,2025-06-02,4,14699.33,retourné,Agadir,Cash,L002,
ORD-000299,C03222,P009,29/10/2025,1,8424.91,en_cours,tanger,Cash,L016,
ORD-000300,C02535,P008,May 29 2025,1,13697.91,en_cours,Rabat,Cash,L011,
ORD-000301,C02364,P012,Mar 05 2026,4,10834.16,en_cours,Meknès,Transfer,L020,
ORD-000302,C04415,P031,25/07/2025,1,6633.11,livré,Casablanca,Card,L018,2025-07-26
ORD-000303,C00454,P064,12/01/2026,2,4968.56,en_cours,Rabat,Transfer,L016,
ORD-000304,C01745,P041,2025-11-09,2,8703.97,annulé,Meknès,Cash,L006,
ORD-000305,C03472,P037,18/09/2025,2,14556.31,annulé,Oujda,Transfer,L002,
ORD-000306,C01777,P024,13/03/2026,4,862.62,en_cours,Fès,Cash,L009,
ORD-000307,C03739,P029,2026-05-09,5,11138.83,livré,Marrakech,Transfer,L010,2026-05-11
ORD-000308,C02294,P015,2026-02-23,2,7919.83,en_cours,Rabat,Transfer,,
ORD-000309,C01806,P076,Sep 13 2025,5,8784.09,annulé,Oujda,Card,L015,
ORD-000310,C00680,P036,2025-11-24,5,4186.26,en_cours,Meknès,Card,L008,
ORD-000311,C04606,P025,Feb 27 2026,2,0.0,annulé,Agadir,Card,L012,
ORD-000312,C01794,P064,2025-08-17,2,4968.56,livré,Oujda,Cash,L011,2025-08-21
ORD-000313,C02067,P045,Nov 07 2025,5,3745.48,KO,Casablanca,Transfer,L016,
ORD-000314,C00712,P084,18/08/2025,2,2837.9,en_cours,Agadir,Cash,,
ORD-000315,C02747,P098,12/08/2025,1,14699.33,en_cours,Rabat,Transfer,L015,
ORD-000316,C01138,P004,2025-06-17,2,8048.06,retourné,Marrakech,Cash,L005,
ORD-000317,C03251,P069,2025-11-01,5,1286.86,retourné,Meknès,Card,L001,
ORD-000318,C02326,P070,2025-08-18,2,6438.16,retourné,Oujda,Transfer,L018,
ORD-000319,C01385,P080,Aug 03 2025,5,9454.03,livré,Fès,Transfer,L019,2025-08-05
ORD-000320,C02621,P002,03/08/2025,4,2990.58,retourné,Oujda,Transfer,L007,
ORD-000321,C01029,P008,May 30 2025,2,13697.91,retourné,Rabat,Transfer,L007,
ORD-000322,C03212,P078,Apr 15 2026,5,7723.8,livré,Agadir,Card,L003,2026-04-18
ORD-000323,C02066,P053,2025-12-02,2,4181.07,en_cours,Meknès,Transfer,L018,
ORD-000324,C00154,P007,25/08/2025,3,9603.6,annulé,TANGER,Cash,L007,
ORD-000325,C01649,P089,2026-01-05,2,0.0,livré,Rabat,Transfer,L018,2026-01-10
ORD-000326,C01816,P013,2026-02-28,1,5614.97,en_cours,Marrakech,Cash,L008,
ORD-000327,C03534,P005,08/04/2026,5,696.91,annulé,Marrakech,Transfer,L003,
ORD-000328,C00775,P006,Apr 02 2026,-4,5559.01,retourné,Fès,Cash,L019,
ORD-000329,C02307,P087,28/06/2025,1,12786.6,retourné,Oujda,Cash,L014,
ORD-000330,C00841,P005,2026-04-26,3,696.91,en_cours,Rabat,Cash,L013,
ORD-000331,C01348,P061,11/04/2026,4,12765.78,KO,Marrakech,Cash,L007,
ORD-000332,C03755,P048,2026-05-01,3,13396.47,en_cours,Casablanca,Transfer,L016,
ORD-000333,C02347,P096,Jul 28 2025,2,0.0,livré,Oujda,Transfer,L017,2025-08-01
ORD-000334,C01831,P095,May 06 2026,2,10216.02,en_cours,Fès,Cash,L017,
ORD-000335,C04913,P016,Oct 06 2025,1,1823.85,DONE,Agadir,Cash,L015,
ORD-000336,C01420,P087,Feb 04 2026,2,12786.6,en_cours,Marrakech,Cash,L007,
ORD-000337,C01076,P030,Dec 23 2025,2,12693.09,livré,Fès,Cash,L005,2025-12-26
ORD-000338,C03122,P050,Nov 30 2025,4,4486.2,retourné,Marrakech,Card,L012,
ORD-000339,C02115,P031,18/12/2025,1,6633.11,annulé,TNG,Card,L004,
ORD-000340,C02141,P050,Oct 12 2025,1,4486.2,retourné,Meknès,Card,L010,
ORD-000341,C00909,P081,05/07/2025,4,6927.1,retourné,Fès,Transfer,L016,
ORD-000342,C03078,P083,12/08/2025,5,4485.35,retourné,Oujda,Transfer,L012,
ORD-000343,C00329,P024,Aug 13 2025,4,862.62,en_cours,Fès,Transfer,L018,
ORD-000344,C02384,P041,2025-09-24,3,8703.97,OK,Rabat,Transfer,L016,
ORD-000345,C02025,P047,Mar 01 2026,5,12599.54,en_cours,TANGER,Cash,L014,
ORD-000346,C02565,P021,2026-04-17,1,14989.24,retourné,Meknès,Cash,L015,
ORD-000347,C00358,P007,Mar 08 2026,1,9603.6,KO,Meknès,Transfer,L019,
ORD-000348,C00229,P082,04/04/2026,1,8273.46,annulé,Fès,Transfer,L002,
ORD-000349,C02776,P048,29/11/2025,4,13396.47,livré,Rabat,Card,L003,2025-12-02
ORD-000350,C02259,P096,16/08/2025,4,4433.71,en_cours,Oujda,Transfer,L005,
ORD-000351,C00270,P086,2025-05-22,1,7894.01,retourné,Fès,Card,L016,
ORD-000352,C00305,P035,Feb 26 2026,1,3344.28,annulé,Meknès,Transfer,L015,
ORD-000353,C04037,P008,08/05/2026,5,13697.91,livré,Rabat,Card,L011,2026-05-10
ORD-000354,C01696,P066,20/06/2025,2,4450.73,annulé,Rabat,Card,,
ORD-000355,C01267,P001,2026-02-05,4,2101.67,livré,Tnja,Card,L008,2026-02-09
ORD-000356,C04400,P006,18/01/2026,5,5559.01,retourné,TANGER,Cash,L013,
ORD-000357,C00364,P044,2025-12-01,2,6000.8,en_cours,Rabat,Transfer,L009,
ORD-000358,C04979,P009,2025-06-21,1,8424.91,retourné,Marrakech,Cash,L014,
ORD-000359,C02658,P044,2025-12-02,3,6000.8,en_cours,tanger,Cash,L014,
ORD-000360,C03405,P030,05/01/2026,1,12693.09,livré,Rabat,Cash,L004,2026-01-07
ORD-000361,C03095,P026,23/12/2025,2,3991.56,annulé,Oujda,Card,L009,
ORD-000362,C04184,P013,26/10/2025,3,5614.97,en_cours,Oujda,Transfer,L018,
ORD-000363,C00896,P047,2025-10-22,1,12599.54,en_cours,Meknès,Cash,L020,
ORD-000364,C03471,P003,Jun 13 2025,5,2340.64,en_cours,Tnja,Transfer,L001,
ORD-000365,C04350,P093,Feb 26 2026,3,4435.51,retourné,Meknès,Card,L002,
ORD-000366,C02863,P078,Nov 02 2025,1,7723.8,livré,Casablanca,Transfer,L019,2025-11-06
ORD-000367,C03453,P039,2025-06-25,3,9966.92,livré,Agadir,Card,,2025-06-29
ORD-000368,C03373,P018,2025-12-02,5,13236.92,en_cours,Marrakech,Cash,L017,
ORD-000369,C01434,P049,Mar 27 2026,3,6994.21,en_cours,Oujda,Card,L019,
ORD-000370,C01003,P027,Oct 17 2025,1,1508.72,livré,Fès,Card,L013,2025-10-22
ORD-000371,C00320,P006,2025-06-29,4,5559.01,livré,Fès,Cash,L004,2025-07-01
ORD-000372,C04998,P006,2025-11-25,5,5559.01,annulé,Marrakech,Transfer,L013,
ORD-000373,C01724,P012,Jan 28 2026,3,10834.16,retourné,Marrakech,Cash,L020,
ORD-000374,C00889,P076,16/06/2025,3,8784.09,annulé,Casablanca,Cash,L010,
ORD-000375,C00650,P011,Nov 17 2025,3,14137.04,retourné,TANGER,Transfer,L020,
ORD-000376,C04682,P099,Aug 21 2025,2,10088.39,DONE,TANGER,Card,L008,
ORD-000377,C02003,P097,24/05/2025,5,12372.1,livré,Rabat,Transfer,L018,2025-05-29
ORD-000378,C02215,P026,12/04/2026,3,3991.56,retourné,Fès,Cash,L006,
ORD-000379,C00051,P075,25/02/2026,1,3441.58,livré,Oujda,Transfer,L020,2026-02-27
ORD-000380,C01211,P097,02/08/2025,3,12372.1,annulé,tanger,Cash,L014,
ORD-000381,C03804,P031,Feb 23 2026,1,6633.11,en_cours,Tnja,Transfer,L016,
ORD-000382,C04560,P080,2026-05-12,3,9454.03,retourné,Agadir,Cash,L008,
ORD-000383,C00412,P020,Oct 11 2025,4,6734.72,annulé,Meknès,Transfer,L011,
ORD-000384,C04639,P043,Jan 09 2026,1,376.14,retourné,Casablanca,Transfer,L018,
ORD-000385,C00909,P036,May 21 2025,1,4186.26,annulé,TANGER,Cash,L009,
ORD-000386,C04767,P035,Oct 22 2025,5,3344.28,livré,Oujda,Card,L004,2025-10-26
ORD-000387,C00298,P096,26/04/2026,1,4433.71,retourné,Oujda,Transfer,L013,
ORD-000388,C03878,P015,2025-07-14,3,7919.83,annulé,Rabat,Card,L018,
ORD-000389,C00589,P060,Nov 06 2025,2,14019.98,retourné,Tnja,Transfer,L007,
ORD-000390,C01795,P016,Mar 02 2026,3,1823.85,livré,Casablanca,Transfer,L006,2026-03-07
ORD-000391,C01489,P094,2026-01-02,4,12494.26,KO,Tnja,Cash,L015,
ORD-000392,C00465,P076,04/04/2026,3,8784.09,annulé,Agadir,Card,L020,
ORD-000393,C01850,P067,19/06/2025,2,13028.23,retourné,Casablanca,Cash,L020,
ORD-000394,C01575,P093,08/06/2025,2,4435.51,annulé,Agadir,Cash,L016,
ORD-000395,C04245,P009,03/12/2025,5,8424.91,retourné,Rabat,Transfer,L007,
ORD-000396,C01517,P053,19/04/2026,3,4181.07,en_cours,Meknès,Cash,L012,
ORD-000397,C00505,P006,Mar 13 2026,4,5559.01,retourné,Marrakech,Cash,L016,
ORD-000398,C02240,P067,Jul 21 2025,2,13028.23,livré,Agadir,Card,L007,2025-07-26
ORD-000399,C02050,P036,02/10/2025,1,4186.26,en_cours,Oujda,Card,L014,
ORD-000400,C04733,P022,Oct 06 2025,3,42.31,annulé,Rabat,Cash,L005,
ORD-000401,C01543,P005,Aug 28 2025,1,696.91,en_cours,Meknès,Card,L004,
ORD-000402,C00297,P014,27/04/2026,2,8514.68,annulé,tanger,Cash,L019,
ORD-000403,C03620,P062,2026-01-08,1,2873.94,annulé,Agadir,Transfer,L004,
ORD-000404,C03496,P090,2025-05-23,2,11889.87,livré,Rabat,Transfer,L010,2025-05-28
ORD-000405,C03711,P060,21/10/2025,4,14019.98,retourné,Tnja,Transfer,L005,
ORD-000406,C03979,P071,21/02/2026,5,2615.47,retourné,tanger,Transfer,L013,
ORD-000407,C02073,P051,24/12/2025,4,11974.15,retourné,Rabat,Transfer,L012,
ORD-000408,C03761,P025,02/04/2026,2,0.0,annulé,Oujda,Card,L016,
ORD-000409,C02383,P040,27/01/2026,2,1918.04,en_cours,Casablanca,Cash,L007,
ORD-000410,C01797,P031,Jun 17 2025,5,6633.11,DONE,Fès,Transfer,L013,
ORD-000411,C03622,P039,2026-05-04,3,9966.92,livré,Casablanca,Transfer,L017,2026-05-09
ORD-000412,C03959,P014,Sep 14 2025,1,8514.68,livré,Marrakech,Cash,L016,2025-09-15
ORD-000413,C02941,P095,2026-02-27,1,10216.02,annulé,Oujda,Cash,L003,
ORD-000414,C01535,P005,17/12/2025,4,696.91,annulé,Marrakech,Transfer,L017,
ORD-000415,C04764,P059,2025-08-06,1,11009.59,OK,Oujda,Transfer,L013,
ORD-000416,C03318,P059,2026-03-26,5,11009.59,retourné,Oujda,Card,L006,
ORD-000417,C00775,P097,03/01/2026,5,12372.1,en_cours,tanger,Cash,L015,
ORD-000418,C00910,P018,02/10/2025,2,13236.92,retourné,Tnja,Cash,L005,
ORD-000419,C03513,P061,Feb 06 2026,5,12765.78,en_cours,Meknès,Cash,L017,
ORD-000420,C03666,P065,29/12/2025,3,8042.6,livré,Oujda,Card,L004,2026-01-03
ORD-000421,C03902,P032,23/09/2025,3,5544.55,retourné,Agadir,Transfer,L017,
ORD-000422,C01029,P098,2025-09-11,1,14699.33,en_cours,Rabat,Transfer,L007,
ORD-000423,C04611,P010,2025-07-23,5,716.27,en_cours,Agadir,Transfer,L003,
ORD-000424,C01095,P091,02/11/2025,1,0.0,annulé,Marrakech,Card,L016,
ORD-000425,C02879,P025,2025-07-15,5,0.0,retourné,Meknès,Cash,L008,
ORD-000426,C03454,P097,Dec 15 2025,2,12372.1,retourné,tanger,Cash,L009,
ORD-000427,C02788,P085,2026-03-12,5,12173.02,livré,Meknès,Transfer,L003,2026-03-16
ORD-000428,C01162,P099,2025-09-15,3,10088.39,en_cours,TANGER,Cash,L013,
ORD-000429,C01880,P011,24/05/2025,4,14137.04,annulé,Meknès,Card,L005,
ORD-000430,C00964,P026,Nov 21 2025,1,3991.56,en_cours,Tnja,Card,L018,
ORD-000431,C02775,P076,Nov 16 2025,2,8784.09,annulé,Rabat,Card,L016,
ORD-000432,C02408,P027,Mar 04 2026,4,1508.72,en_cours,Marrakech,Card,L010,
ORD-000433,C04233,P027,Oct 02 2025,5,1508.72,en_cours,TNG,Card,L007,
ORD-000434,C00534,P006,2025-12-04,1,5559.01,en_cours,Oujda,Transfer,L016,
ORD-000435,C01075,P037,2026-05-10,4,14556.31,en_cours,Agadir,Card,L001,
ORD-000436,C03398,P034,2025-12-16,2,13868.06,livré,Casablanca,Cash,L019,2025-12-19
ORD-000437,C00506,P037,2026-02-10,3,14556.31,livré,Oujda,Cash,,2026-02-12
ORD-000438,C01244,P055,Jun 07 2025,3,1724.7,annulé,Marrakech,Card,L010,
ORD-000439,C00797,P060,Aug 16 2025,1,14019.98,livré,Oujda,Transfer,L012,2025-08-21
ORD-000440,C03130,P014,2025-12-20,2,8514.68,livré,Rabat,Card,L013,2025-12-24
ORD-000441,C02255,P012,Feb 23 2026,5,10834.16,en_cours,Meknès,Transfer,L003,
ORD-000442,C02430,P085,19/04/2026,5,12173.02,livré,Oujda,Transfer,L005,2026-04-21
ORD-000443,C02601,P094,28/05/2025,4,12494.26,livré,Casablanca,Cash,L020,2025-05-29
ORD-000444,C01234,P043,2025-06-20,3,376.14,annulé,Fès,Card,L004,
ORD-000445,C03396,P052,30/05/2025,1,6434.91,retourné,tanger,Card,L005,
ORD-000446,C02489,P009,Apr 16 2026,1,8424.91,KO,Casablanca,Card,L011,
ORD-000447,C01240,P060,2025-06-02,1,14019.98,livré,Agadir,Transfer,L005,2025-06-06
ORD-000448,C03329,P038,2025-10-12,5,1743.53,livré,Fès,Cash,L020,2025-10-16
ORD-000449,C00227,P043,May 26 2025,5,376.14,retourné,Casablanca,Transfer,L007,
ORD-000450,C00880,P014,17/03/2026,1,8514.68,retourné,Oujda,Cash,L014,
ORD-000451,C04984,P041,14/11/2025,5,8703.97,retourné,Marrakech,Card,L014,
ORD-000452,C00312,P008,2025-11-25,5,13697.91,annulé,Marrakech,Transfer,L020,
ORD-000453,C04434,P012,25/05/2025,1,10834.16,retourné,Rabat,Transfer,L019,
ORD-000454,C03553,P012,2026-02-11,3,0.0,livré,Fès,Cash,L019,2026-02-13
ORD-000455,C00074,P080,Oct 19 2025,5,9454.03,retourné,Agadir,Card,L015,
ORD-000456,C02967,P043,05/11/2025,2,376.14,retourné,Oujda,Card,,
ORD-000457,C02763,P059,Sep 02 2025,5,11009.59,livré,Casablanca,Cash,L020,2025-09-07
ORD-000458,C02564,P077,Jul 09 2025,1,10408.17,annulé,Oujda,Cash,L013,
ORD-000459,C02787,P094,02/04/2026,1,12494.26,retourné,Rabat,Cash,,
ORD-000460,C02264,P053,Sep 16 2025,4,4181.07,retourné,Oujda,Transfer,L010,
ORD-000461,C00438,P080,Jun 17 2025,1,9454.03,retourné,Marrakech,Transfer,L010,
ORD-000462,C02775,P045,2026-03-23,4,3745.48,annulé,Casablanca,Cash,L015,
ORD-000463,C00410,P007,2026-01-22,3,9603.6,livré,Rabat,Transfer,L008,2026-01-25
ORD-000464,C04855,P036,2026-01-16,3,4186.26,annulé,Agadir,Transfer,L007,
ORD-000465,C01508,P065,Oct 29 2025,4,8042.6,annulé,Casablanca,Cash,L003,
ORD-000466,C02917,P054,Jan 04 2026,4,9755.66,en_cours,Rabat,Cash,L001,
ORD-000467,C03311,P073,2025-10-16,3,3991.83,annulé,Agadir,Cash,L014,
ORD-000468,C02030,P005,2026-04-20,2,696.91,livré,Meknès,Transfer,L004,2026-04-22
ORD-000469,C03515,P063,18/01/2026,4,268.48,livré,Marrakech,Transfer,L004,2026-01-20
ORD-000470,C03551,P096,Jul 18 2025,-5,4433.71,retourné,Agadir,Cash,L012,
ORD-000471,C00193,P031,Jul 03 2025,5,6633.11,retourné,Fès,Cash,L004,
ORD-000472,C03870,P046,Nov 09 2025,3,9193.66,KO,Fès,Card,L005,
ORD-000473,C01708,P066,16/11/2025,1,4450.73,livré,Casablanca,Transfer,L010,2025-11-18
ORD-000474,C04433,P011,2025-12-13,3,14137.04,en_cours,Fès,Cash,L014,
ORD-000475,C02982,P048,04/08/2025,2,13396.47,annulé,Tnja,Transfer,L010,
ORD-000476,C00865,P038,2025-06-10,2,1743.53,retourné,Rabat,Card,L005,
ORD-000477,C02648,P025,28/08/2025,2,0.0,retourné,TANGER,Cash,L001,
ORD-000478,C04748,P072,Jul 26 2025,4,10547.78,livré,Casablanca,Transfer,L012,2025-07-29
ORD-000479,C03819,P097,28/12/2025,1,12372.1,annulé,Marrakech,Card,L005,
ORD-000480,C02451,P075,15/02/2026,4,3441.58,en_cours,Rabat,Cash,L017,
ORD-000481,C02496,P062,2025-10-16,5,2873.94,annulé,Agadir,Card,L007,
ORD-000482,C02425,P100,18/02/2026,4,957.62,en_cours,Rabat,Card,L012,
ORD-000483,C02348,P093,2025-06-11,4,4435.51,en_cours,Agadir,Transfer,L018,
ORD-000484,C04830,P013,2025-06-30,1,5614.97,retourné,Fès,Transfer,L009,
ORD-000485,C02863,P072,01/12/2025,5,10547.78,livré,Casablanca,Transfer,L008,2025-12-03
ORD-000486,C01187,P095,Apr 10 2026,1,10216.02,livré,Meknès,Cash,L014,2026-04-15
ORD-000487,C03733,P027,08/06/2025,1,1508.72,annulé,Casablanca,Cash,L005,
ORD-000488,C04101,P013,May 21 2026,4,5614.97,retourné,TANGER,Cash,L009,
ORD-000489,C02245,P032,Aug 10 2025,1,5544.55,retourné,Casablanca,Transfer,L011,
ORD-000490,C02033,P049,03/03/2026,2,6994.21,annulé,Oujda,Transfer,L019,
ORD-000491,C02547,P056,Nov 18 2025,5,12291.32,en_cours,Agadir,Cash,L002,
ORD-000492,C01232,P048,2025-09-26,4,13396.47,livré,Meknès,Cash,L006,2025-09-29
ORD-000493,C01528,P027,16/03/2026,5,1508.72,retourné,Marrakech,Card,L011,
ORD-000494,C00093,P009,Mar 13 2026,1,8424.91,retourné,Marrakech,Cash,L005,
ORD-000495,C02560,P066,2025-12-08,2,4450.73,en_cours,Meknès,Card,L007,
ORD-000496,C01908,P070,Oct 31 2025,4,6438.16,annulé,Rabat,Card,L015,
ORD-000497,C03896,P019,Aug 10 2025,2,12958.91,en_cours,Agadir,Cash,L002,
ORD-000498,C02757,P062,25/08/2025,2,2873.94,retourné,Rabat,Cash,,
ORD-000499,C03081,P019,2025-07-06,2,12958.91,en_cours,Meknès,Transfer,L016,
ORD-000500,C02403,P044,Aug 03 2025,3,6000.8,retourné,tanger,Cash,L019,
ORD-000501,C00162,P057,2025-07-19,3,10362.31,livré,Agadir,Card,L012,2025-07-21
ORD-000502,C04922,P009,05/07/2025,3,8424.91,livré,Rabat,Transfer,L002,2025-07-09
ORD-000503,C01642,P094,Sep 20 2025,1,12494.26,retourné,Rabat,Cash,L008,
ORD-000504,C02775,P065,2026-02-03,2,8042.6,annulé,Agadir,Card,L017,
ORD-000505,C03813,P035,Jan 27 2026,4,3344.28,annulé,Marrakech,Cash,L018,
ORD-000506,C03595,P094,10/12/2025,1,12494.26,retourné,Casablanca,Transfer,L018,
ORD-000507,C00105,P087,2025-06-13,5,12786.6,annulé,Casablanca,Card,L009,
ORD-000508,C03671,P026,2026-05-14,4,3991.56,retourné,Oujda,Cash,L010,
ORD-000509,C00499,P096,2025-09-30,1,4433.71,en_cours,Meknès,Card,L014,
ORD-000510,C04198,P079,2025-08-12,2,11402.26,annulé,Fès,Transfer,L020,
ORD-000511,C00975,P067,2025-11-17,2,13028.23,annulé,Meknès,Cash,L006,
ORD-000512,C01923,P058,Mar 11 2026,3,1043.66,en_cours,Agadir,Card,L003,
ORD-000513,C02438,P042,15/11/2025,5,0.0,en_cours,Marrakech,Card,L001,
ORD-000514,C00280,P071,2026-02-10,2,2615.47,annulé,TNG,Cash,L002,
ORD-000515,C04072,P009,2025-06-27,3,8424.91,retourné,Agadir,Transfer,L016,
ORD-000516,C01007,P089,26/02/2026,1,0.0,annulé,Marrakech,Transfer,L012,
ORD-000517,C00654,P012,Dec 23 2025,2,10834.16,livré,TANGER,Card,L002,2025-12-24
ORD-000518,C03824,P063,Aug 15 2025,2,268.48,annulé,Rabat,Card,L009,
ORD-000519,C01127,P085,Mar 08 2026,2,12173.02,retourné,Casablanca,Cash,L013,
ORD-000520,C02247,P021,2025-09-20,4,14989.24,retourné,Casablanca,Card,L009,
ORD-000521,C01791,P041,Apr 23 2026,1,8703.97,livré,Casablanca,Cash,L004,2026-04-24
ORD-000522,C03193,P037,2025-12-08,5,14556.31,en_cours,Marrakech,Cash,L009,
ORD-000523,C03075,P013,20/07/2025,4,5614.97,livré,Rabat,Transfer,L017,2025-07-25
ORD-000524,C01922,P024,05/07/2025,2,862.62,retourné,Agadir,Cash,L007,
ORD-000525,C02901,P089,2026-04-18,1,0.0,livré,Casablanca,Card,L012,2026-04-20
ORD-000526,C02164,P072,2025-07-30,1,10547.78,livré,Casablanca,Transfer,L013,2025-08-04
ORD-000527,C00219,P040,16/04/2026,2,1918.04,annulé,tanger,Cash,L014,
ORD-000528,C01121,P093,Aug 02 2025,4,4435.51,retourné,TNG,Cash,L010,
ORD-000529,C00859,P056,Jan 22 2026,2,12291.32,annulé,Meknès,Transfer,L010,
ORD-000530,C02799,P057,Dec 19 2025,4,10362.31,en_cours,Fès,Card,L017,
ORD-000531,C02071,P031,04/03/2026,3,6633.11,annulé,Casablanca,Transfer,L011,
ORD-000532,C35733,P054,2026-05-21,2,9755.66,annulé,Fès,Cash,,
ORD-000533,C03529,P021,May 12 2026,5,14989.24,en_cours,Meknès,Cash,L007,
ORD-000534,C00553,P085,Aug 27 2025,4,12173.02,annulé,Meknès,Cash,L004,
ORD-000535,C02799,P072,2025-07-26,5,10547.78,retourné,Rabat,Cash,,
ORD-000536,C03177,P073,Oct 05 2025,5,3991.83,en_cours,Fès,Card,L002,
ORD-000537,C01875,P011,02/08/2025,5,14137.04,annulé,Oujda,Transfer,L015,
ORD-000538,C04872,P061,20/04/2026,3,12765.78,annulé,Marrakech,Transfer,,
ORD-000539,C03013,P048,2025-09-20,2,13396.47,livré,Rabat,Transfer,L014,2025-09-25
ORD-000540,C00428,P071,2025-07-30,2,2615.47,annulé,Marrakech,Card,L002,
ORD-000541,C04007,P053,Oct 02 2025,2,4181.07,en_cours,Casablanca,Cash,L012,
ORD-000542,C27033,P014,Mar 06 2026,1,8514.68,retourné,Tnja,Card,L005,
ORD-000543,C02282,P059,May 15 2026,5,11009.59,retourné,Tnja,Cash,L003,
ORD-000544,C04841,P020,20/11/2025,3,6734.72,retourné,Meknès,Transfer,L014,
ORD-000545,C01005,P015,Feb 27 2026,1,7919.83,en_cours,Agadir,Transfer,,
ORD-000546,C02065,P003,Sep 17 2025,3,2340.64,annulé,Marrakech,Card,L015,
ORD-000547,C02962,P078,01/02/2026,5,7723.8,annulé,Fès,Cash,L009,
ORD-000548,C02023,P089,2026-03-05,1,0.0,livré,Meknès,Transfer,L017,2026-03-06
ORD-000549,C04469,P056,Aug 27 2025,2,12291.32,en_cours,Rabat,Card,L009,
ORD-000550,C00638,P018,08/08/2025,2,13236.92,livré,Meknès,Transfer,L001,2025-08-09
ORD-000551,C04649,P026,2026-03-24,4,3991.56,annulé,Agadir,Cash,L002,
ORD-000552,C01549,P032,16/12/2025,3,5544.55,annulé,Rabat,Cash,L008,
ORD-000553,C03652,P087,2025-08-28,2,12786.6,en_cours,Marrakech,Transfer,L020,
ORD-000554,C04350,P078,2025-06-02,5,7723.8,livré,Agadir,Card,L003,2025-06-06
ORD-000555,C02247,P052,18/12/2025,2,6434.91,retourné,Fès,Transfer,,
ORD-000556,C03923,P008,Dec 22 2025,5,13697.91,en_cours,Casablanca,Card,L020,
ORD-000557,C02213,P057,17/10/2025,4,10362.31,annulé,Fès,Cash,L015,
ORD-000558,C01997,P002,Feb 09 2026,4,2990.58,livré,Casablanca,Card,L016,2026-02-10
ORD-000559,C02718,P059,Jul 29 2025,4,11009.59,livré,Meknès,Card,L003,2025-07-31
ORD-000560,C01492,P041,2025-11-14,3,8703.97,annulé,Marrakech,Transfer,L003,
ORD-000561,C04153,P066,2025-10-15,1,4450.73,livré,TANGER,Transfer,L003,2025-10-18
ORD-000562,C04063,P021,12/01/2026,4,14989.24,en_cours,Rabat,Transfer,L013,
ORD-000563,C00607,P081,May 02 2026,3,6927.1,livré,Fès,Transfer,L016,2026-05-04
ORD-000564,C01738,P006,2025-06-04,1,5559.01,annulé,Oujda,Cash,L012,
ORD-000565,C04832,P086,May 08 2026,2,7894.01,en_cours,Rabat,Card,L020,
ORD-000566,C04701,P076,05/08/2025,5,8784.09,annulé,Agadir,Card,L006,
ORD-000567,C01923,P062,27/05/2025,2,2873.94,retourné,Meknès,Cash,L004,
ORD-000568,C01580,P097,Aug 14 2025,3,12372.1,KO,Marrakech,Card,L010,
ORD-000569,C00102,P025,2025-12-12,5,0.0,livré,Rabat,Card,L011,2025-12-13
ORD-000570,C02540,P034,21/12/2025,3,13868.06,en_cours,Agadir,Transfer,L006,
ORD-000571,C00691,P015,May 15 2026,3,7919.83,livré,Rabat,Cash,L001,2026-05-16
ORD-000572,C03470,P069,Oct 26 2025,2,1286.86,annulé,Fès,Card,L006,
ORD-000573,C03809,P002,08/01/2026,3,2990.58,livré,Meknès,Cash,L005,2026-01-13
ORD-000574,C48645,P031,Mar 10 2026,1,6633.11,retourné,Casablanca,Card,L019,
ORD-000575,C04965,P039,Dec 31 2025,3,9966.92,livré,Marrakech,Card,L001,2026-01-03
ORD-000576,C04257,P028,2025-07-03,1,8152.84,retourné,Oujda,Transfer,,
ORD-000577,C04873,P023,2025-09-29,4,4457.65,annulé,Fès,Card,,
ORD-000578,C01153,P052,2025-09-06,1,6434.91,retourné,Fès,Cash,L015,
ORD-000579,C01806,P083,Apr 13 2026,5,4485.35,retourné,Tnja,Cash,,
ORD-000580,C00213,P003,2026-02-03,5,2340.64,retourné,Fès,Transfer,L015,
ORD-000581,C02722,P038,Dec 25 2025,5,1743.53,livré,Meknès,Transfer,,2025-12-27
ORD-000582,C00222,P040,2026-04-04,1,1918.04,annulé,Oujda,Card,L001,
ORD-000583,C03440,P021,Apr 23 2026,5,14989.24,en_cours,Marrakech,Card,L004,
ORD-000584,C01890,P038,Feb 09 2026,4,1743.53,en_cours,Rabat,Card,L017,
ORD-000585,C03878,P040,Feb 03 2026,5,1918.04,retourné,Rabat,Cash,L017,
ORD-000586,C03569,P045,May 31 2025,1,3745.48,livré,Meknès,Cash,L009,2025-06-02
ORD-000587,C04679,P063,03/08/2025,1,268.48,annulé,Casablanca,Transfer,L005,
ORD-000588,C03710,P085,2026-05-17,2,12173.02,annulé,Meknès,Transfer,L002,
ORD-000589,C03554,P004,2026-04-22,2,8048.06,DONE,Fès,Card,L004,
ORD-000590,C04779,P085,2025-06-02,4,12173.02,annulé,Rabat,Card,L016,
ORD-000591,C02421,P019,2026-03-23,3,12958.91,retourné,Marrakech,Cash,L017,
ORD-000592,C02187,P091,30/05/2025,5,0.0,en_cours,Marrakech,Cash,L007,
ORD-000593,C04385,P056,Jul 17 2025,5,12291.32,livré,Fès,Cash,L011,2025-07-21
ORD-000594,C02622,P082,2026-02-09,1,8273.46,livré,Marrakech,Card,L007,2026-02-11
